"id","condition1","condition2","condition3","trialNo","target","response","RT","group"
"6424","impossible","scenario5","fast",113,"Communicate with the server by telepathy",1,1415,"dartmouth"
"6424","abnormal3","scenario5","fast",128,"Walk into a restaurant in your pajamas",1,1207,"dartmouth"
"6424","immoral","scenario5","fast",135,"Trip over a passing server with your napkin",0,1521,"dartmouth"
"6424","immoral","scenario5","fast",133,"Refuse to pay for the food you have eaten",1,1589,"dartmouth"
"6424","abnormal2","scenario5","fast",124,"Check Google Reviews before heading out",1,1245,"dartmouth"
"6424","abnormal1","scenario5","fast",123,"Eat only the food on the left side of a dish",1,1328,"dartmouth"
"6424","normal2","scenario5","fast",119,"Send Snackpass gift points to a friend",1,1176,"dartmouth"
"6424","improbable","scenario5","fast",109,"Run into Phil Hanlon in Molly's Restaurant",0,1128,"dartmouth"
"6424","abnormal4","scenario5","fast",130,"Get drunk with a group of friends at Pine",0,1066,"dartmouth"
"6424","abnormal3","scenario3","fast",75,"Fill your plate with food that you hate",1,968,"dartmouth"
"6424","normal2","scenario3","fast",65,"Take a couple of cookies away in napkins",1,1068,"dartmouth"
"6424","normal2","scenario3","fast",66,"Take a piece of silverware away with you",1,949,"dartmouth"
"6424","impossible","scenario3","fast",60,"Eat three hundred chicken nuggets at once",0,961,"dartmouth"
"6424","normal1","scenario3","fast",62,"Get a dessert from the dessert section",1,1041,"dartmouth"
"6424","abnormal4","scenario3","fast",78,"Take a seat at a table upstairs after 8 pm",1,1027,"dartmouth"
"6424","abnormal1","scenario3","fast",67,"Eat with three forks used alternatingly",0,1094,"dartmouth"
"6424","abnormal1","scenario3","fast",68,"Join a group of strangers at their table",1,1001,"dartmouth"
"6424","immoral","scenario3","fast",80,"Add food poisoning to the water machine",0,914,"dartmouth"
"6424","abnormal1","scenario3","fast",69,"Carry your plate on the top of your head",1,1535,"dartmouth"
"6424","normal1","scenario3","fast",61,"Make a customized salad at the salad bar",1,1131,"dartmouth"
"6424","abnormal3","scenario3","fast",74,"Start a food fight with the nearby table",0,895,"dartmouth"
"6424","impossible","scenario3","fast",58,"Fill your plate by snapping your fingers",0,1041,"dartmouth"
"6424","abnormal2","scenario3","fast",71,"Sit by yourself at a long table downstairs",1,1316,"dartmouth"
"6424","improbable","scenario3","fast",55,"Have filet mignon and broccoli for dinner",1,953,"dartmouth"
"6424","abnormal2","scenario3","fast",72,"Acknowledge Foco for the dishes you like",1,1154,"dartmouth"
"6424","abnormal4","scenario3","fast",76,"Leave your plates at the table when done",1,1276,"dartmouth"
"6424","normal2","scenario3","fast",64,"Take out your laptop and study for an exam",1,730,"dartmouth"
"6424","abnormal4","scenario3","fast",77,"Grab a bagful of fruits on your way out",1,827,"dartmouth"
"6424","abnormal2","scenario3","fast",70,"Use a tray to carry several items at once",1,1317,"dartmouth"
"6424","improbable","scenario3","fast",56,"Slip on a banana peel upon walking in",1,990,"dartmouth"
"6424","normal1","scenario3","fast",63,"Return your plates after finishing eating",1,1081,"dartmouth"
"6424","immoral","scenario3","fast",81,"Make fun of someone's food choice openly",0,1657,"dartmouth"
"6424","impossible","scenario3","fast",59,"Teleport yourself from station to station",0,1421,"dartmouth"
"6424","improbable","scenario3","fast",57,"Hear your favorite song in the speaker",1,1186,"dartmouth"
"6424","immoral","scenario3","fast",79,"Steal a bag when the owner is getting food",1,1420,"dartmouth"
"6424","abnormal3","scenario3","fast",73,"Cut in the lines at the stir fry station",1,1238,"dartmouth"
"6424","impossible","scenario6","fast",139,"Live with a hundred roommates in one room",1,1141,"dartmouth"
"6424","normal1","scenario6","fast",143,"Do laundry in the basement on a weekend",1,1019,"dartmouth"
"6424","immoral","scenario6","fast",161,"Set off the fire alarm at midnight for fun",0,1681,"dartmouth"
"6424","abnormal1","scenario6","fast",150,"Walk up and down the hallway for an hour",1,1399,"dartmouth"
"6424","abnormal3","scenario6","fast",154,"Join a dorm party you are not invited to",1,1235,"dartmouth"
"6424","abnormal2","scenario6","fast",153,"Remind your floor to go to the floor meeting",1,1321,"dartmouth"
"6424","improbable","scenario6","fast",137,"Hear twenty alarm clocks go off at once",1,1375,"dartmouth"
"6424","normal2","scenario6","fast",145,"Drink the tap water from the restrooms",1,1535,"dartmouth"
"6424","abnormal3","scenario6","fast",155,"Sleep in a sleeping bag in the hallway",1,1217,"dartmouth"
"6424","immoral","scenario6","fast",160,"Enter someone's room without permission",0,1521,"dartmouth"
"6424","normal1","scenario6","fast",144,"Watch some Youtube videos lying in bed",1,1241,"dartmouth"
"6424","abnormal2","scenario6","fast",152,"Cook every meal in the kitchen downstairs",1,857,"dartmouth"
"6424","impossible","scenario6","fast",140,"Build a life-size windmill inside your room",0,1352,"dartmouth"
"6424","immoral","scenario6","fast",162,"Steal someone's clothes while they shower",1,1413,"dartmouth"
"6424","abnormal4","scenario6","fast",158,"Pay for the washing machine with quarters",1,1353,"dartmouth"
"6424","improbable","scenario6","fast",136,"Live in a four-room apartment by yourself",1,1502,"dartmouth"
"6424","abnormal2","scenario6","fast",151,"Lock your room every time you head out",1,1564,"dartmouth"
"6424","impossible","scenario6","fast",141,"Go diving in the water basin in the restroom",1,1278,"dartmouth"
"6424","normal2","scenario6","fast",147,"Leave the windows open all day in winter",1,1736,"dartmouth"
"6424","abnormal3","scenario6","fast",156,"Fill the shared kitchen with your groceries",1,1545,"dartmouth"
"6424","abnormal1","scenario6","fast",148,"Visit the room of someone you don't know",1,1629,"dartmouth"
"6424","normal1","scenario6","fast",142,"Enter the building with your Student ID",1,947,"dartmouth"
"6424","improbable","scenario6","fast",138,"Walk through the hallway in exactly 47 steps",1,1552,"dartmouth"
"6424","abnormal4","scenario6","fast",159,"Switch room with someone who agrees to do it",1,1470,"dartmouth"
"6424","normal2","scenario6","fast",146,"Storm a club member's room as a prank",1,1562,"dartmouth"
"6424","abnormal4","scenario6","fast",157,"Hold a floor party in the common room",1,1592,"dartmouth"
"6424","abnormal1","scenario6","fast",149,"Take the elevator to the second floor",1,1492,"dartmouth"
"6424","normal1","scenario4","fast",88,"Cross the road when no car is passing",1,1132,"dartmouth"
"6424","abnormal1","scenario4","fast",94,"Greet and smile at a stranger cordially",1,1149,"dartmouth"
"6424","improbable","scenario4","fast",82,"Listen to exactly 4.35 songs on your way",1,1115,"dartmouth"
"6424","abnormal4","scenario4","fast",105,"Look out for two-way traffic by Dartmouth Hall",1,1408,"dartmouth"
"6424","abnormal4","scenario4","fast",103,"Wait at the traffic light in front of Collis",1,1053,"dartmouth"
"6424","immoral","scenario4","fast",107,"Shout insults at the people walking by",0,1193,"dartmouth"
"6424","abnormal1","scenario4","fast",96,"Walk across the Green with one shoe on",0,1650,"dartmouth"
"6424","immoral","scenario4","fast",106,"Smash the window of a car parked nearby",0,1412,"dartmouth"
"6424","normal1","scenario4","fast",89,"Walk on the footpath across the Green",1,921,"dartmouth"
"6424","abnormal1","scenario4","fast",95,"listen to music through a loudspeaker",1,1345,"dartmouth"
"6424","abnormal3","scenario4","fast",101,"Pour a cup of iced tea onto the grass",1,1405,"dartmouth"
"6424","impossible","scenario4","fast",86,"Transport yourself to class with a spell",1,1326,"dartmouth"
"6424","improbable","scenario4","fast",84,"Spot a dragon-shaped cloud in the sky",0,1129,"dartmouth"
"6424","abnormal2","scenario4","fast",99,"Drive from your room to your classroom",1,1528,"dartmouth"
"6424","abnormal2","scenario4","fast",97,"Smile to the people walking toward you",1,950,"dartmouth"
"6424","normal1","scenario4","fast",90,"Adjust your pace according to the time",1,1496,"dartmouth"
"6424","normal2","scenario4","fast",92,"Cross the Green by walking on the grass",1,1141,"dartmouth"
"6424","abnormal3","scenario4","fast",102,"Poke at the person walking in front of you",1,1597,"dartmouth"
"6424","normal2","scenario4","fast",93,"Finish your lunch while you are walking",1,1316,"dartmouth"
"6424","abnormal3","scenario4","fast",100,"Walk across campus with your eyes closed",1,1662,"dartmouth"
"6424","normal2","scenario4","fast",91,"Cross the road without looking out for cars",1,1313,"dartmouth"
"6424","impossible","scenario4","fast",87,"Teleport the classroom to where you are",0,944,"dartmouth"
"6424","abnormal4","scenario4","fast",104,"Park your car on any side of the Green",1,1205,"dartmouth"
"6424","improbable","scenario4","fast",83,"Run to your destination at record speed",1,1090,"dartmouth"
"6424","abnormal2","scenario4","fast",98,"Sit down on a bench and rest for a while",1,1351,"dartmouth"
"6424","impossible","scenario4","fast",85,"Grow a pair of wings and fly to class",0,1092,"dartmouth"
"6424","normal1","scenario1","fast",8,"Study with friends on first-floor Berry",1,800,"dartmouth"
"6424","immoral","scenario1","fast",27,"Spray paints onto the books that you hate",0,1159,"dartmouth"
"6424","impossible","scenario1","fast",5,"Read every book in the library's collection",1,1085,"dartmouth"
"6424","abnormal2","scenario1","fast",18,"Open the windows in the Orozco Room",1,1345,"dartmouth"
"6424","impossible","scenario1","fast",6,"Walk across Baker Lobby in three steps",1,1251,"dartmouth"
"6424","abnormal1","scenario1","fast",15,"Write an essay while lying on the floor",1,1159,"dartmouth"
"6424","abnormal4","scenario1","fast",24,"Eat potato chips in the East Reading Room",1,1231,"dartmouth"
"6424","abnormal1","scenario1","fast",14,"Listen to music without headphones on",1,1207,"dartmouth"
"6424","abnormal3","scenario1","fast",21,"Stay in a study room when the time is up",1,1255,"dartmouth"
"6424","abnormal4","scenario1","fast",22,"Rearrange a few chairs in the Tower Room",1,1114,"dartmouth"
"6424","improbable","scenario1","fast",1,"Find an open study room in midterm week",1,1205,"dartmouth"
"6424","impossible","scenario1","fast",4,"Take the elevator to the seventieth floor",1,818,"dartmouth"
"6424","abnormal3","scenario1","fast",19,"Skateboard up and down first-floor Berry",1,1470,"dartmouth"
"6424","improbable","scenario1","fast",3,"Say hi to Ivy the library dog and pet her",0,1376,"dartmouth"
"6424","abnormal2","scenario1","fast",16,"Share a desk in Baker Lobby with a stranger",1,1346,"dartmouth"
"6424","normal1","scenario1","fast",7,"Meet with a tutor at the writing center",1,1040,"dartmouth"
"6424","abnormal4","scenario1","fast",23,"Organize a club meeting in Baker Lobby",1,1139,"dartmouth"
"6424","immoral","scenario1","fast",25,"Steal a first-edition book and sell it",1,1100,"dartmouth"
"6424","immoral","scenario1","fast",26,"Put up offensive posters in the hallways",0,1511,"dartmouth"
"6424","abnormal1","scenario1","fast",13,"Hop around the library for a study break",1,1074,"dartmouth"
"6424","abnormal3","scenario1","fast",20,"Check out fifty books at the same time",1,1040,"dartmouth"
"6424","normal2","scenario1","fast",12,"Move to Baker Lobby for late-night studying",1,1152,"dartmouth"
"6424","normal2","scenario1","fast",11,"Go to the Tower Room to take a nap there",1,1381,"dartmouth"
"6424","normal1","scenario1","fast",9,"Get a cup of coffee from Novack Cafe",1,785,"dartmouth"
"6424","immoral","scenario1","slow",25,"Steal a first-edition book and sell it",1,1988,"dartmouth"
"6424","improbable","scenario1","slow",1,"Find an open study room in midterm week",0,2954,"dartmouth"
"6424","abnormal1","scenario1","slow",13,"Hop around the library for a study break",1,5080,"dartmouth"
"6424","abnormal3","scenario1","slow",20,"Check out fifty books at the same time",0,2211,"dartmouth"
"6424","normal2","scenario1","slow",11,"Go to the Tower Room to take a nap there",1,2566,"dartmouth"
"6424","normal1","scenario1","slow",8,"Study with friends on first-floor Berry",1,2955,"dartmouth"
"6424","abnormal1","scenario1","slow",14,"Listen to music without headphones on",1,3718,"dartmouth"
"6424","improbable","scenario1","slow",2,"Run into twenty professors in succession",1,2074,"dartmouth"
"6424","impossible","scenario1","slow",5,"Read every book in the library's collection",0,4685,"dartmouth"
"6424","impossible","scenario1","slow",6,"Walk across Baker Lobby in three steps",1,3558,"dartmouth"
"6424","immoral","scenario1","slow",26,"Put up offensive posters in the hallways",1,1861,"dartmouth"
"6424","normal1","scenario5","slow",115,"Pick up the food that you have ordered",1,1823,"dartmouth"
"6424","abnormal4","scenario5","slow",131,"Pick a table freely at Molly's Restaurant",1,1792,"dartmouth"
"6424","abnormal3","scenario5","slow",127,"Order a bowl of rice noodles at Domino's",1,2076,"dartmouth"
"6424","impossible","scenario5","slow",114,"Turn invisible to sneak into the kitchen",0,3278,"dartmouth"
"6424","improbable","scenario5","slow",110,"Get a four-course dinner from Pine for free",1,2506,"dartmouth"
"6424","immoral","scenario5","slow",134,"Fight a child for a table by the window",1,1938,"dartmouth"
"6424","impossible","scenario5","slow",113,"Communicate with the server by telepathy",0,1791,"dartmouth"
"6424","abnormal2","scenario5","slow",126,"Pay for the food your friends have ordered",1,2041,"dartmouth"
"6424","normal2","scenario5","slow",120,"Get drunk with friends at Dunk's sports bar",1,1978,"dartmouth"
"6424","abnormal3","scenario5","slow",129,"Argue with the server about food price",1,7312,"dartmouth"
"6424","abnormal4","scenario5","slow",130,"Get drunk with a group of friends at Pine",0,2062,"dartmouth"
"6424","immoral","scenario5","slow",133,"Refuse to pay for the food you have eaten",1,8440,"dartmouth"
"6424","normal1","scenario5","slow",117,"Try out a newly opened restaurant in town",1,2084,"dartmouth"
"6424","abnormal3","scenario2","slow",47,"Jump up and down in the middle of the class",1,3060,"dartmouth"
"6424","abnormal3","scenario2","slow",48,"Ask and answer questions in gibberish",0,5432,"dartmouth"
"6424","abnormal2","scenario2","slow",43,"Greet a classmate that you don't know",1,4271,"dartmouth"
"6424","immoral","scenario2","slow",52,"Look up answers online during an exam",1,2025,"dartmouth"
"6424","impossible","scenario2","slow",33,"Take a seat in the nine-hundredth row",0,1859,"dartmouth"
"6424","abnormal4","scenario2","slow",50,"Report a classmate for cheating on a quiz",0,8116,"dartmouth"
"6424","impossible","scenario2","slow",32,"Move your fountain pen with your mind",0,10013,"dartmouth"
"6424","improbable","scenario2","slow",28,"Be the sixth person to answer a question",1,21566,"dartmouth"
"6424","immoral","scenario2","slow",54,"Assault a classmate for differing opinions",0,1776,"dartmouth"
"6424","abnormal4","scenario2","slow",49,"Leave the room to answer a phone call",1,7005,"dartmouth"
"6424","abnormal1","scenario2","slow",41,"Sit facing the back for the entire period",1,8075,"dartmouth"
"6424","abnormal1","scenario2","slow",42,"Volunteer to answer every single question",1,9379,"dartmouth"
"6424","normal1","scenario2","slow",36,"Reference relevant papers you have read",1,14741,"dartmouth"
"6424","immoral","scenario4","slow",108,"Ride away an unlocked bike on the sidewalk",1,3881,"dartmouth"
"6424","abnormal2","scenario4","slow",98,"Sit down on a bench and rest for a while",1,4984,"dartmouth"
"6424","impossible","scenario4","slow",87,"Teleport the classroom to where you are",0,2560,"dartmouth"
"6424","abnormal4","scenario4","slow",105,"Look out for two-way traffic by Dartmouth Hall",1,1822,"dartmouth"
"6424","abnormal3","scenario4","slow",101,"Pour a cup of iced tea onto the grass",1,4083,"dartmouth"
"6424","normal2","scenario4","slow",91,"Cross the road without looking out for cars",1,4074,"dartmouth"
"6424","impossible","scenario4","slow",86,"Transport yourself to class with a spell",0,1899,"dartmouth"
"6424","abnormal2","scenario4","slow",99,"Drive from your room to your classroom",1,2452,"dartmouth"
"6424","immoral","scenario4","slow",107,"Shout insults at the people walking by",1,6168,"dartmouth"
"6424","immoral","scenario4","slow",106,"Smash the window of a car parked nearby",1,2229,"dartmouth"
"6424","abnormal4","scenario4","slow",104,"Park your car on any side of the Green",1,3318,"dartmouth"
"6424","abnormal2","scenario4","slow",97,"Smile to the people walking toward you",1,3820,"dartmouth"
"6424","normal1","scenario4","slow",90,"Adjust your pace according to the time",1,1892,"dartmouth"
"6424","normal2","scenario4","slow",93,"Finish your lunch while you are walking",1,7717,"dartmouth"
"6424","abnormal4","scenario6","slow",159,"Switch room with someone who agrees to do it",1,2271,"dartmouth"
"6424","immoral","scenario6","slow",162,"Steal someone's clothes while they shower",1,2203,"dartmouth"
"6424","abnormal1","scenario6","slow",148,"Visit the room of someone you don't know",1,2159,"dartmouth"
"6424","impossible","scenario6","slow",141,"Go diving in the water basin in the restroom",1,3050,"dartmouth"
"6424","impossible","scenario6","slow",139,"Live with a hundred roommates in one room",0,2357,"dartmouth"
"6424","impossible","scenario3","slow",60,"Eat three hundred chicken nuggets at once",0,2776,"dartmouth"
"6424","improbable","scenario3","slow",56,"Slip on a banana peel upon walking in",1,2555,"dartmouth"
"6424","normal1","scenario3","slow",62,"Get a dessert from the dessert section",1,2668,"dartmouth"
"6424","immoral","scenario3","slow",80,"Add food poisoning to the water machine",0,4627,"dartmouth"
"6424","improbable","scenario3","slow",57,"Hear your favorite song in the speaker",1,2339,"dartmouth"
"6424","abnormal2","scenario3","slow",71,"Sit by yourself at a long table downstairs",1,1863,"dartmouth"
"6424","abnormal3","scenario3","slow",74,"Start a food fight with the nearby table",1,1842,"dartmouth"
"6424","abnormal3","scenario3","slow",75,"Fill your plate with food that you hate",1,4857,"dartmouth"
"6424","immoral","scenario3","slow",79,"Steal a bag when the owner is getting food",1,2651,"dartmouth"
"6424","immoral","scenario3","slow",81,"Make fun of someone's food choice openly",1,2668,"dartmouth"
"6424","normal2","scenario3","slow",64,"Take out your laptop and study for an exam",1,1990,"dartmouth"
"6424","normal1","scenario3","slow",63,"Return your plates after finishing eating",1,5793,"dartmouth"
"6068","immoral","scenario1","fast",27,"Spray paints onto the books that you hate",0,1181,"dartmouth"
"6068","normal2","scenario1","fast",10,"Check out a laptop charger for two hours",1,915,"dartmouth"
"6068","improbable","scenario1","fast",1,"Find an open study room in midterm week",1,813,"dartmouth"
"6068","normal1","scenario1","fast",9,"Get a cup of coffee from Novack Cafe",1,871,"dartmouth"
"6068","abnormal3","scenario1","fast",20,"Check out fifty books at the same time",1,1164,"dartmouth"
"6068","abnormal1","scenario1","fast",13,"Hop around the library for a study break",1,1188,"dartmouth"
"6068","improbable","scenario1","fast",3,"Say hi to Ivy the library dog and pet her",1,993,"dartmouth"
"6068","abnormal4","scenario1","fast",24,"Eat potato chips in the East Reading Room",1,1050,"dartmouth"
"6068","abnormal4","scenario1","fast",23,"Organize a club meeting in Baker Lobby",1,1584,"dartmouth"
"6068","immoral","scenario1","fast",25,"Steal a first-edition book and sell it",0,1107,"dartmouth"
"6068","abnormal3","scenario1","fast",19,"Skateboard up and down first-floor Berry",0,1581,"dartmouth"
"6068","abnormal3","scenario1","fast",21,"Stay in a study room when the time is up",1,1350,"dartmouth"
"6068","normal1","scenario1","fast",7,"Meet with a tutor at the writing center",1,990,"dartmouth"
"6068","normal2","scenario1","fast",11,"Go to the Tower Room to take a nap there",1,972,"dartmouth"
"6068","abnormal1","scenario1","fast",15,"Write an essay while lying on the floor",1,1243,"dartmouth"
"6068","abnormal4","scenario1","fast",22,"Rearrange a few chairs in the Tower Room",1,851,"dartmouth"
"6068","impossible","scenario1","fast",5,"Read every book in the library's collection",0,1498,"dartmouth"
"6068","abnormal1","scenario1","fast",14,"Listen to music without headphones on",0,1660,"dartmouth"
"6068","abnormal2","scenario1","fast",18,"Open the windows in the Orozco Room",0,1374,"dartmouth"
"6068","improbable","scenario1","fast",2,"Run into twenty professors in succession",1,1391,"dartmouth"
"6068","abnormal2","scenario1","fast",17,"Meet in the Tower Room for a group project",0,1724,"dartmouth"
"6068","normal1","scenario1","fast",8,"Study with friends on first-floor Berry",1,1179,"dartmouth"
"6068","immoral","scenario1","fast",26,"Put up offensive posters in the hallways",0,1626,"dartmouth"
"6068","abnormal2","scenario2","fast",44,"Keep a physical copy of every reading",1,1564,"dartmouth"
"6068","immoral","scenario2","fast",53,"Bribe a classmate to do homework for you",1,1544,"dartmouth"
"6068","impossible","scenario2","fast",32,"Move your fountain pen with your mind",0,1638,"dartmouth"
"6068","abnormal3","scenario2","fast",47,"Jump up and down in the middle of the class",1,1444,"dartmouth"
"6068","impossible","scenario2","fast",33,"Take a seat in the nine-hundredth row",0,1185,"dartmouth"
"6068","abnormal1","scenario2","fast",40,"Greet everyone in the class individually",1,1623,"dartmouth"
"6068","immoral","scenario2","fast",54,"Assault a classmate for differing opinions",0,1178,"dartmouth"
"6068","abnormal2","scenario2","fast",43,"Greet a classmate that you don't know",1,1080,"dartmouth"
"6068","improbable","scenario2","fast",30,"Sit next to someone born on Februrary 25th",0,1538,"dartmouth"
"6068","normal2","scenario2","fast",38,"Pet the professor's dog who has wandered in",1,1475,"dartmouth"
"6068","normal1","scenario2","fast",36,"Reference relevant papers you have read",1,1092,"dartmouth"
"6068","improbable","scenario2","fast",29,"Recognize your neighbor's laptop wallpaper",1,1146,"dartmouth"
"6068","abnormal3","scenario2","fast",46,"Gossip with the person sitting next to you",1,821,"dartmouth"
"6068","abnormal3","scenario2","fast",48,"Ask and answer questions in gibberish",1,750,"dartmouth"
"6068","abnormal4","scenario2","fast",51,"Get full mark on an exam without studying",0,1709,"dartmouth"
"6068","normal1","scenario2","fast",35,"Take notes with a pencil and a notebook",1,853,"dartmouth"
"6068","abnormal4","scenario2","fast",49,"Leave the room to answer a phone call",1,974,"dartmouth"
"6068","abnormal2","scenario2","fast",45,"Clean the chalkboard after writing on it",1,1192,"dartmouth"
"6068","normal2","scenario2","fast",39,"Step outside during a triggering topic",1,1663,"dartmouth"
"6068","abnormal4","scenario2","fast",50,"Report a classmate for cheating on a quiz",0,1405,"dartmouth"
"6068","improbable","scenario2","fast",28,"Be the sixth person to answer a question",1,902,"dartmouth"
"6068","normal2","scenario2","fast",37,"Watch the professor struggle with Zoom",1,1502,"dartmouth"
"6068","normal2","scenario4","fast",91,"Cross the road without looking out for cars",1,1058,"dartmouth"
"6068","abnormal4","scenario4","fast",103,"Wait at the traffic light in front of Collis",1,1170,"dartmouth"
"6068","abnormal1","scenario4","fast",96,"Walk across the Green with one shoe on",1,1138,"dartmouth"
"6068","improbable","scenario4","fast",83,"Run to your destination at record speed",1,1237,"dartmouth"
"6068","abnormal4","scenario4","fast",104,"Park your car on any side of the Green",1,1172,"dartmouth"
"6068","abnormal3","scenario4","fast",101,"Pour a cup of iced tea onto the grass",1,1583,"dartmouth"
"6068","improbable","scenario4","fast",82,"Listen to exactly 4.35 songs on your way",1,1445,"dartmouth"
"6068","abnormal2","scenario4","fast",97,"Smile to the people walking toward you",1,1123,"dartmouth"
"6068","normal1","scenario4","fast",89,"Walk on the footpath across the Green",1,1257,"dartmouth"
"6068","impossible","scenario4","fast",87,"Teleport the classroom to where you are",0,927,"dartmouth"
"6068","abnormal3","scenario4","fast",102,"Poke at the person walking in front of you",1,1442,"dartmouth"
"6068","abnormal1","scenario4","fast",94,"Greet and smile at a stranger cordially",1,714,"dartmouth"
"6068","normal2","scenario4","fast",93,"Finish your lunch while you are walking",1,850,"dartmouth"
"6068","abnormal1","scenario5","fast",123,"Eat only the food on the left side of a dish",1,1443,"dartmouth"
"6068","normal1","scenario5","fast",115,"Pick up the food that you have ordered",1,1005,"dartmouth"
"6068","immoral","scenario5","fast",134,"Fight a child for a table by the window",1,1128,"dartmouth"
"6068","abnormal4","scenario5","fast",131,"Pick a table freely at Molly's Restaurant",1,959,"dartmouth"
"6068","impossible","scenario5","fast",112,"Enter a restaurant through the chimney",1,1457,"dartmouth"
"6068","abnormal2","scenario5","fast",126,"Pay for the food your friends have ordered",1,675,"dartmouth"
"6068","abnormal4","scenario5","fast",130,"Get drunk with a group of friends at Pine",1,1013,"dartmouth"
"6068","immoral","scenario5","fast",135,"Trip over a passing server with your napkin",0,1300,"dartmouth"
"6068","impossible","scenario5","fast",113,"Communicate with the server by telepathy",0,1237,"dartmouth"
"6068","normal1","scenario5","fast",116,"Order pizza and chicken wings at Domino's",1,1237,"dartmouth"
"6068","normal2","scenario5","fast",119,"Send Snackpass gift points to a friend",1,1094,"dartmouth"
"6068","improbable","scenario5","fast",111,"Pick the eighth restaurant you pass by",1,686,"dartmouth"
"6068","immoral","scenario5","fast",133,"Refuse to pay for the food you have eaten",1,1211,"dartmouth"
"6068","abnormal2","scenario5","fast",125,"Read the menu before entering a restaurant",1,1637,"dartmouth"
"6068","normal2","scenario5","fast",120,"Get drunk with friends at Dunk's sports bar",1,982,"dartmouth"
"6068","normal2","scenario5","fast",118,"Use Snackpass to get food with a discount",1,910,"dartmouth"
"6068","improbable","scenario5","fast",109,"Run into Phil Hanlon in Molly's Restaurant",1,1060,"dartmouth"
"6068","abnormal2","scenario5","fast",124,"Check Google Reviews before heading out",1,825,"dartmouth"
"6068","abnormal3","scenario5","fast",128,"Walk into a restaurant in your pajamas",1,1082,"dartmouth"
"6068","abnormal1","scenario5","fast",121,"Take three hours to decide what to order",1,1241,"dartmouth"
"6068","abnormal3","scenario5","fast",127,"Order a bowl of rice noodles at Domino's",1,1607,"dartmouth"
"6068","abnormal4","scenario6","fast",158,"Pay for the washing machine with quarters",1,1200,"dartmouth"
"6068","normal2","scenario6","fast",147,"Leave the windows open all day in winter",1,864,"dartmouth"
"6068","normal1","scenario6","fast",143,"Do laundry in the basement on a weekend",1,1073,"dartmouth"
"6068","improbable","scenario6","fast",136,"Live in a four-room apartment by yourself",0,1419,"dartmouth"
"6068","improbable","scenario6","fast",137,"Hear twenty alarm clocks go off at once",1,1082,"dartmouth"
"6068","normal1","scenario6","fast",144,"Watch some Youtube videos lying in bed",1,921,"dartmouth"
"6068","abnormal2","scenario6","fast",152,"Cook every meal in the kitchen downstairs",0,955,"dartmouth"
"6068","normal1","scenario6","fast",142,"Enter the building with your Student ID",1,1409,"dartmouth"
"6068","abnormal2","scenario6","fast",153,"Remind your floor to go to the floor meeting",0,1518,"dartmouth"
"6068","abnormal4","scenario6","fast",159,"Switch room with someone who agrees to do it",0,1428,"dartmouth"
"6068","immoral","scenario6","fast",160,"Enter someone's room without permission",1,1540,"dartmouth"
"6068","abnormal1","scenario6","fast",148,"Visit the room of someone you don't know",0,1323,"dartmouth"
"6068","abnormal1","scenario6","fast",150,"Walk up and down the hallway for an hour",1,1574,"dartmouth"
"6068","normal2","scenario6","fast",145,"Drink the tap water from the restrooms",0,1350,"dartmouth"
"6068","immoral","scenario6","fast",161,"Set off the fire alarm at midnight for fun",0,1159,"dartmouth"
"6068","impossible","scenario6","fast",141,"Go diving in the water basin in the restroom",1,1328,"dartmouth"
"6068","abnormal3","scenario6","fast",154,"Join a dorm party you are not invited to",0,1463,"dartmouth"
"6068","improbable","scenario6","fast",138,"Walk through the hallway in exactly 47 steps",1,1670,"dartmouth"
"6068","normal2","scenario6","fast",146,"Storm a club member's room as a prank",1,1473,"dartmouth"
"6068","abnormal3","scenario6","fast",155,"Sleep in a sleeping bag in the hallway",1,1455,"dartmouth"
"6068","abnormal4","scenario6","fast",157,"Hold a floor party in the common room",1,894,"dartmouth"
"6068","impossible","scenario6","fast",140,"Build a life-size windmill inside your room",1,1680,"dartmouth"
"6068","improbable","scenario3","fast",57,"Hear your favorite song in the speaker",1,826,"dartmouth"
"6068","abnormal4","scenario3","fast",77,"Grab a bagful of fruits on your way out",1,675,"dartmouth"
"6068","abnormal3","scenario3","fast",75,"Fill your plate with food that you hate",1,1253,"dartmouth"
"6068","abnormal1","scenario3","fast",68,"Join a group of strangers at their table",1,914,"dartmouth"
"6068","improbable","scenario3","fast",56,"Slip on a banana peel upon walking in",1,1148,"dartmouth"
"6068","abnormal4","scenario3","fast",78,"Take a seat at a table upstairs after 8 pm",1,1608,"dartmouth"
"6068","impossible","scenario3","fast",58,"Fill your plate by snapping your fingers",0,1605,"dartmouth"
"6068","immoral","scenario3","fast",81,"Make fun of someone's food choice openly",1,1038,"dartmouth"
"6068","abnormal2","scenario3","fast",70,"Use a tray to carry several items at once",1,1540,"dartmouth"
"6068","normal1","scenario3","fast",61,"Make a customized salad at the salad bar",1,862,"dartmouth"
"6068","improbable","scenario3","fast",55,"Have filet mignon and broccoli for dinner",1,1202,"dartmouth"
"6068","impossible","scenario3","fast",59,"Teleport yourself from station to station",0,866,"dartmouth"
"6068","immoral","scenario3","fast",80,"Add food poisoning to the water machine",0,1473,"dartmouth"
"6068","normal2","scenario3","fast",64,"Take out your laptop and study for an exam",1,1336,"dartmouth"
